OBJECTID,FIPS,NAME,COUNTY,HSR,POPOVER18,MAP_SYMBOL,CTYREG_EST,STATE_AVG,HSR_SYMBOL,MNTLD,MCONFINT
1053,08041004402,"Census Tract 44.02, El Paso County, Colorado",El Paso,4,5365,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,11.6,95% C.I.: 11.2 - 12
1054,08041003306,"Census Tract 33.06, El Paso County, Colorado",El Paso,4,2477,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.7,95% C.I.: 10.4 - 11
1055,08041005104,"Census Tract 51.04, El Paso County, Colorado",El Paso,4,5247,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11,95% C.I.: 10.6 - 11.3
1056,08041005502,"Census Tract 55.02, El Paso County, Colorado",El Paso,4,3593,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,11.5,95% C.I.: 11.1 - 11.8
1057,08041004702,"Census Tract 47.02, El Paso County, Colorado",El Paso,4,1757,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,12.1,95% C.I.: 11.8 - 12.4
1058,08041000101,"Census Tract 1.01, El Paso County, Colorado",El Paso,4,5159,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,10.2,95% C.I.: 9.8 - 10.5
1059,08041008000,"Census Tract 80, El Paso County, Colorado",El Paso,4,3403,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.4,95% C.I.: 11.1 - 11.8
1060,08041003709,"Census Tract 37.09, El Paso County, Colorado",El Paso,4,5260,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.9,95% C.I.: 10.5 - 11.2
1061,08041007400,"Census Tract 74, El Paso County, Colorado",El Paso,4,6251,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,10,95% C.I.: 9.8 - 10.3
1062,08041003707,"Census Tract 37.07, El Paso County, Colorado",El Paso,4,3174,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.7,95% C.I.: 10.4 - 11
1063,08041003708,"Census Tract 37.08, El Paso County, Colorado",El Paso,4,2396,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.6,95% C.I.: 10.3 - 11
1064,08041006502,"Census Tract 65.02, El Paso County, Colorado",El Paso,4,4492,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,12.7,95% C.I.: 12.2 - 13.2
1065,08041006600,"Census Tract 66, El Paso County, Colorado",El Paso,4,2093,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,10.2,95% C.I.: 9.9 - 10.4
1066,08041006501,"Census Tract 65.01, El Paso County, Colorado",El Paso,4,2505,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.3,95% C.I.: 10.8 - 11.8
1067,08041006400,"Census Tract 64, El Paso County, Colorado",El Paso,4,5225,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,12.1,95% C.I.: 11.7 - 12.6
1068,08041005601,"Census Tract 56.01, El Paso County, Colorado",El Paso,4,3663,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.7,95% C.I.: 10.4 - 11
1069,08041005400,"Census Tract 54, El Paso County, Colorado",El Paso,4,4059,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,12.9,95% C.I.: 12.4 - 13.5
1070,08041005300,"Census Tract 53, El Paso County, Colorado",El Paso,4,3611,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,11.6,95% C.I.: 11.1 - 12.1
1071,08041005201,"Census Tract 52.01, El Paso County, Colorado",El Paso,4,3288,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,12.4,95% C.I.: 11.9 - 12.9
1072,08041004800,"Census Tract 48, El Paso County, Colorado",El Paso,4,3950,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.6,95% C.I.: 10.3 - 11
1073,08041002700,"Census Tract 27, El Paso County, Colorado",El Paso,4,2429,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.1,95% C.I.: 10.7 - 11.6
1074,08041002501,"Census Tract 25.01, El Paso County, Colorado",El Paso,4,2631,Middle Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,9.4,95% C.I.: 9.1 - 9.6
1075,08041002502,"Census Tract 25.02, El Paso County, Colorado",El Paso,4,3384,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.1,95% C.I.: 10.7 - 11.5
1076,08041002400,"Census Tract 24, El Paso County, Colorado",El Paso,4,4191,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,9.9,95% C.I.: 9.6 - 10.2
1077,08041002200,"Census Tract 22, El Paso County, Colorado",El Paso,4,2095,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.1,95% C.I.: 10.8 - 11.5
1078,08041002102,"Census Tract 21.02, El Paso County, Colorado",El Paso,4,3525,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.1,95% C.I.: 10.7 - 11.6
1079,08041003100,"Census Tract 31, El Paso County, Colorado",El Paso,4,3588,Middle Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.9,95% C.I.: 8.6 - 9.1
1080,08041002101,"Census Tract 21.01, El Paso County, Colorado",El Paso,4,2925,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11,95% C.I.: 10.6 - 11.4
1081,08041001400,"Census Tract 14, El Paso County, Colorado",El Paso,4,2948,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.8,95% C.I.: 10.5 - 11.1
1082,08041001302,"Census Tract 13.02, El Paso County, Colorado",El Paso,4,4357,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.2,95% C.I.: 10.9 - 11.5
1083,08041001104,"Census Tract 11.04, El Paso County, Colorado",El Paso,4,2574,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,11.6,95% C.I.: 11.2 - 11.9
1084,08041000800,"Census Tract 8, El Paso County, Colorado",El Paso,4,2393,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.9,95% C.I.: 10.6 - 11.2
1085,08041000700,"Census Tract 7, El Paso County, Colorado",El Paso,4,2547,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.7,95% C.I.: 10.3 - 11.1
1086,08041000600,"Census Tract 6, El Paso County, Colorado",El Paso,4,2690,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.9,95% C.I.: 10.6 - 11.2
1087,08041000500,"Census Tract 5, El Paso County, Colorado",El Paso,4,1897,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.1,95% C.I.: 10.8 - 11.4
1088,08041000400,"Census Tract 4, El Paso County, Colorado",El Paso,4,1836,Middle Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,9.3,95% C.I.: 9.1 - 9.6
1089,08041007800,"Census Tract 78, El Paso County, Colorado",El Paso,4,4335,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.3,95% C.I.: 11 - 11.7
1090,08041000302,"Census Tract 3.02, El Paso County, Colorado",El Paso,4,3901,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,11.1,95% C.I.: 10.8 - 11.5
1091,08041007700,"Census Tract 77, El Paso County, Colorado",El Paso,4,4788,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.9,95% C.I.: 10.6 - 11.2
1092,08005083500,"Census Tract 835, Arapahoe County, Colorado",Arapahoe,15,4171,Fourth Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.6,95% C.I.: 9.2 - 10.1
1093,08005082800,"Census Tract 828, Arapahoe County, Colorado",Arapahoe,15,3796,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.9,95% C.I.: 8.5 - 9.3
1094,08005082400,"Census Tract 824, Arapahoe County, Colorado",Arapahoe,15,3404,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.6 - 9.4
1095,08005005630,"Census Tract 56.30, Arapahoe County, Colorado",Arapahoe,15,4170,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9
1096,08005005631,"Census Tract 56.31, Arapahoe County, Colorado",Arapahoe,15,2619,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.5,95% C.I.: 8.2 - 8.8
1097,08005005628,"Census Tract 56.28, Arapahoe County, Colorado",Arapahoe,15,4615,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.5,95% C.I.: 8.2 - 8.7
1098,08005005632,"Census Tract 56.32, Arapahoe County, Colorado",Arapahoe,15,2639,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9.1
1099,08005005629,"Census Tract 56.29, Arapahoe County, Colorado",Arapahoe,15,1838,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.5,95% C.I.: 8.2 - 8.7
1100,08005084400,"Census Tract 844, Arapahoe County, Colorado",Arapahoe,15,2240,Fourth Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.7,95% C.I.: 9.3 - 10.1
1101,08055960900,"Census Tract 9609, Huerfano County, Colorado",Huerfano,6,3041,Highest Quintile,County/Regional Estimate 15.8% (95% C.I.: 6 - 25.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,11.4,95% C.I.: 9.5 - 14
1102,08055960600,"Census Tract 9606, Huerfano County, Colorado",Huerfano,6,2427,Highest Quintile,County/Regional Estimate 15.8% (95% C.I.: 6 - 25.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,14,95% C.I.: 11.3 - 19.1
1103,08005005624,"Census Tract 56.24, Arapahoe County, Colorado",Arapahoe,15,1883,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.2,95% C.I.: 7.9 - 8.5
1104,08005005627,"Census Tract 56.27, Arapahoe County, Colorado",Arapahoe,15,3493,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.3,95% C.I.: 8.1 - 8.6
1105,08005005614,"Census Tract 56.14, Arapahoe County, Colorado",Arapahoe,15,2570,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.2 - 8.7
1106,08005006707,"Census Tract 67.07, Arapahoe County, Colorado",Arapahoe,15,3981,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.9,95% C.I.: 8.6 - 9.2
1107,08005006708,"Census Tract 67.08, Arapahoe County, Colorado",Arapahoe,15,3868,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9
1108,08005006604,"Census Tract 66.04, Arapahoe County, Colorado",Arapahoe,15,3320,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.5,95% C.I.: 8.2 - 8.8
1109,08005006603,"Census Tract 66.03, Arapahoe County, Colorado",Arapahoe,15,2770,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.5,95% C.I.: 8.2 - 8.8
1110,08005006705,"Census Tract 67.05, Arapahoe County, Colorado",Arapahoe,15,1252,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.2 - 8.7
1111,08005006601,"Census Tract 66.01, Arapahoe County, Colorado",Arapahoe,15,4281,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.9,95% C.I.: 8.6 - 9.3
1112,08005005621,"Census Tract 56.21, Arapahoe County, Colorado",Arapahoe,15,2498,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 7.8 - 8.4
1113,08005005625,"Census Tract 56.25, Arapahoe County, Colorado",Arapahoe,15,2358,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.1 - 8.6
1114,08005006704,"Census Tract 67.04, Arapahoe County, Colorado",Arapahoe,15,3101,Lowest Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8,95% C.I.: 7.8 - 8.3
1115,08005005620,"Census Tract 56.20, Arapahoe County, Colorado",Arapahoe,15,2399,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.1 - 8.7
1116,08005006709,"Census Tract 67.09, Arapahoe County, Colorado",Arapahoe,15,4221,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.4 - 8.9
1117,08005005619,"Census Tract 56.19, Arapahoe County, Colorado",Arapahoe,15,3702,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.5,95% C.I.: 8.2 - 8.8
1118,08005005633,"Census Tract 56.33, Arapahoe County, Colorado",Arapahoe,15,2542,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.2 - 8.7
1119,08005081700,"Census Tract 817, Arapahoe County, Colorado",Arapahoe,15,2232,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
1120,08005015100,"Census Tract 151, Arapahoe County, Colorado",Arapahoe,15,2032,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.1 - 8.7
1121,08005083900,"Census Tract 839, Arapahoe County, Colorado",Arapahoe,15,2496,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.3,95% C.I.: 9 - 9.7
1122,08005082900,"Census Tract 829, Arapahoe County, Colorado",Arapahoe,15,3283,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.6 - 9.4
1123,08005087300,"Census Tract 873, Arapahoe County, Colorado",Arapahoe,15,6029,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.3,95% C.I.: 8.9 - 9.8
1124,08005086900,"Census Tract 869, Arapahoe County, Colorado",Arapahoe,15,2313,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.4
1125,08005087100,"Census Tract 871, Arapahoe County, Colorado",Arapahoe,15,2204,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.3,95% C.I.: 7.9 - 8.7
1126,08005007301,"Census Tract 73.01, Arapahoe County, Colorado",Arapahoe,15,1774,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.4 - 9.3
1127,08005006100,"Census Tract 61, Arapahoe County, Colorado",Arapahoe,15,2339,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
1128,08005006300,"Census Tract 63, Arapahoe County, Colorado",Arapahoe,15,2043,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
1129,08005006706,"Census Tract 67.06, Arapahoe County, Colorado",Arapahoe,15,3759,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9
1130,08005006200,"Census Tract 62, Arapahoe County, Colorado",Arapahoe,15,2475,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.4,95% C.I.: 9.1 - 9.7
1131,08005005952,"Census Tract 59.52, Arapahoe County, Colorado",Arapahoe,15,2624,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.9 - 9.5
1132,08005005951,"Census Tract 59.51, Arapahoe County, Colorado",Arapahoe,15,3816,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9
1133,08005005800,"Census Tract 58, Arapahoe County, Colorado",Arapahoe,15,2059,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9.1
1134,08005005612,"Census Tract 56.12, Arapahoe County, Colorado",Arapahoe,15,2848,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.8,95% C.I.: 8.5 - 9
1135,08005006400,"Census Tract 64, Arapahoe County, Colorado",Arapahoe,15,2648,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.1,95% C.I.: 8.7 - 9.4
1136,08005006000,"Census Tract 60, Arapahoe County, Colorado",Arapahoe,15,2241,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
1137,08041000301,"Census Tract 3.01, El Paso County, Colorado",El Paso,4,2746,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.7,95% C.I.: 10.4 - 11.1
1138,08041000203,"Census Tract 2.03, El Paso County, Colorado",El Paso,4,3381,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.9,95% C.I.: 10.6 - 11.2
1139,08005080500,"Census Tract 805, Arapahoe County, Colorado",Arapahoe,15,3050,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 9
1140,08005083000,"Census Tract 830, Arapahoe County, Colorado",Arapahoe,15,2714,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.3 - 9.1
1141,08005083200,"Census Tract 832, Arapahoe County, Colorado",Arapahoe,15,6084,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
1142,08005085900,"Census Tract 859, Arapahoe County, Colorado",Arapahoe,15,2472,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.8 - 9.5
1143,08005006855,"Census Tract 68.55, Arapahoe County, Colorado",Arapahoe,15,3977,Fourth Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.7,95% C.I.: 9.4 - 10
1144,08005086400,"Census Tract 864, Arapahoe County, Colorado",Arapahoe,15,1703,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.4 - 9
1145,08005086700,"Census Tract 867, Arapahoe County, Colorado",Arapahoe,15,2500,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
1146,08005007103,"Census Tract 71.03, Arapahoe County, Colorado",Arapahoe,15,1334,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9
