OBJECTID,FIPS,NAME,COUNTY,HSR,PHYSH,POPOVER18,MAP_SYMBOL,CTYREG_EST,STATE_AVG,HSR_SYMBOL,MCONFINT
1144,08005086400,"Census Tract 864, Arapahoe County, Colorado",Arapahoe,15,7.6,1703,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 7.9
1145,08005086700,"Census Tract 867, Arapahoe County, Colorado",Arapahoe,15,7.2,2500,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7 - 7.5
1146,08005007103,"Census Tract 71.03, Arapahoe County, Colorado",Arapahoe,15,7.6,1334,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 7.9
1147,08005005700,"Census Tract 57, Arapahoe County, Colorado",Arapahoe,15,6.9,2936,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.6 - 7.2
1148,08005005622,"Census Tract 56.22, Arapahoe County, Colorado",Arapahoe,15,7.7,1855,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.5 - 7.9
1149,08005005611,"Census Tract 56.11, Arapahoe County, Colorado",Arapahoe,15,7.8,3689,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.6 - 8.1
1150,08005007400,"Census Tract 74, Arapahoe County, Colorado",Arapahoe,15,8.4,3662,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8 - 8.9
1151,08005005553,"Census Tract 55.53, Arapahoe County, Colorado",Arapahoe,15,7.9,2909,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.6 - 8.3
1152,08005005626,"Census Tract 56.26, Arapahoe County, Colorado",Arapahoe,15,7.3,2880,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.1 - 7.6
1153,08005007600,"Census Tract 76, Arapahoe County, Colorado",Arapahoe,15,9.1,2581,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.6 - 9.7
1154,08041000202,"Census Tract 2.02, El Paso County, Colorado",El Paso,4,10,3521,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 9.6 - 10.3
1155,08041007900,"Census Tract 79, El Paso County, Colorado",El Paso,4,11.1,2051,Highest Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10.8 - 11.4
1156,08041000102,"Census Tract 1.02, El Paso County, Colorado",El Paso,4,10.2,2842,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 9.9 - 10.5
1157,08041004701,"Census Tract 47.01, El Paso County, Colorado",El Paso,4,9.8,3841,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.5 - 10.2
1158,08041005501,"Census Tract 55.01, El Paso County, Colorado",El Paso,4,10.5,3604,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 10.2 - 10.9
1159,08041004901,"Census Tract 49.01, El Paso County, Colorado",El Paso,4,10.4,2764,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 10 - 10.8
1160,08041004902,"Census Tract 49.02, El Paso County, Colorado",El Paso,4,10.4,4471,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 10 - 10.7
1161,08041004501,"Census Tract 45.01, El Paso County, Colorado",El Paso,4,10.6,3257,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 10.2 - 11
1162,08041004008,"Census Tract 40.08, El Paso County, Colorado",El Paso,4,8,1053,Second Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.7 - 8.3
1163,08041007000,"Census Tract 70, El Paso County, Colorado",El Paso,4,10.5,3042,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 10.2 - 10.8
1164,08041003702,"Census Tract 37.02, El Paso County, Colorado",El Paso,4,10.9,4114,Highest Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10.6 - 11.3
1165,08041002800,"Census Tract 28, El Paso County, Colorado",El Paso,4,12,4519,Highest Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 11.5 - 12.5
1166,08041001301,"Census Tract 13.01, El Paso County, Colorado",El Paso,4,9.8,2040,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.5 - 10.1
1167,08041003902,"Census Tract 39.02, El Paso County, Colorado",El Paso,4,10.3,7681,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 10 - 10.7
1168,08041007300,"Census Tract 73, El Paso County, Colorado",El Paso,4,10.5,6877,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 10.2 - 10.8
1169,08005083700,"Census Tract 837, Arapahoe County, Colorado",Arapahoe,15,8.2,3379,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 7.9 - 8.6
1170,08005086100,"Census Tract 861, Arapahoe County, Colorado",Arapahoe,15,7.1,3399,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.4
1171,08005007107,"Census Tract 71.07, Arapahoe County, Colorado",Arapahoe,15,7.4,4495,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.2 - 7.8
1172,08005085100,"Census Tract 851, Arapahoe County, Colorado",Arapahoe,15,7.7,4659,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 8.1
1173,08005085600,"Census Tract 856, Arapahoe County, Colorado",Arapahoe,15,7.9,2433,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.5 - 8.2
1174,08005085500,"Census Tract 855, Arapahoe County, Colorado",Arapahoe,15,7.4,3947,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.1 - 7.7
1175,08005087000,"Census Tract 870, Arapahoe County, Colorado",Arapahoe,15,7.7,4083,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.3 - 8.1
1176,08005086800,"Census Tract 868, Arapahoe County, Colorado",Arapahoe,15,7.1,4765,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.5
1177,08005005551,"Census Tract 55.51, Arapahoe County, Colorado",Arapahoe,15,6.7,2635,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.3 - 7.1
1178,08005007702,"Census Tract 77.02, Arapahoe County, Colorado",Arapahoe,15,7.9,3177,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.5 - 8.3
1179,08005080100,"Census Tract 801, Arapahoe County, Colorado",Arapahoe,15,8.3,3513,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 7.9 - 8.7
1180,08005084800,"Census Tract 848, Arapahoe County, Colorado",Arapahoe,15,7,2759,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.3
1181,08005007101,"Census Tract 71.01, Arapahoe County, Colorado",Arapahoe,15,7.5,3889,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.3 - 7.8
1182,08005081900,"Census Tract 819, Arapahoe County, Colorado",Arapahoe,15,9.4,4576,Fourth Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.9 - 10
1183,08005082000,"Census Tract 820, Arapahoe County, Colorado",Arapahoe,15,8,2925,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.6 - 8.5
1184,08005081400,"Census Tract 814, Arapahoe County, Colorado",Arapahoe,15,8.8,3262,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.4 - 9.2
1185,08005007202,"Census Tract 72.02, Arapahoe County, Colorado",Arapahoe,15,8.1,2920,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.7 - 8.5
1186,08041007500,"Census Tract 75, El Paso County, Colorado",El Paso,4,10.6,5930,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 10.3 - 10.8
1187,08041003909,"Census Tract 39.09, El Paso County, Colorado",El Paso,4,9.9,4711,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 9.7 - 10.2
1188,08041002300,"Census Tract 23, El Paso County, Colorado",El Paso,4,10.6,1485,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 10.2 - 11
1189,08005087200,"Census Tract 872, Arapahoe County, Colorado",Arapahoe,15,7.3,3445,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7 - 7.7
1190,08005085000,"Census Tract 850, Arapahoe County, Colorado",Arapahoe,15,7.6,1284,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.3 - 7.9
1191,08005083800,"Census Tract 838, Arapahoe County, Colorado",Arapahoe,15,8.2,2232,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 7.8 - 8.6
1192,08005007105,"Census Tract 71.05, Arapahoe County, Colorado",Arapahoe,15,7.8,3068,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.5 - 8.1
1193,08005007104,"Census Tract 71.04, Arapahoe County, Colorado",Arapahoe,15,6.7,3528,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.4 - 7
1194,08005086000,"Census Tract 860, Arapahoe County, Colorado",Arapahoe,15,7.9,5364,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.6 - 8.3
1195,08005007106,"Census Tract 71.06, Arapahoe County, Colorado",Arapahoe,15,7.1,3506,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.4
1196,08005083100,"Census Tract 831, Arapahoe County, Colorado",Arapahoe,15,7.6,4734,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.3 - 8
1197,08005080600,"Census Tract 806, Arapahoe County, Colorado",Arapahoe,15,7.9,2673,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.6 - 8.3
1198,08005007302,"Census Tract 73.02, Arapahoe County, Colorado",Arapahoe,15,8,3954,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.5 - 8.5
1199,08005080000,"Census Tract 800, Arapahoe County, Colorado",Arapahoe,15,8.8,2450,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.4 - 9.2
1200,08005006854,"Census Tract 68.54, Arapahoe County, Colorado",Arapahoe,15,7.3,2150,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7 - 7.7
1201,08005007201,"Census Tract 72.01, Arapahoe County, Colorado",Arapahoe,15,8.3,2874,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 7.9 - 8.8
1202,08005083600,"Census Tract 836, Arapahoe County, Colorado",Arapahoe,15,7.5,2836,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.1 - 7.8
1203,08005086600,"Census Tract 866, Arapahoe County, Colorado",Arapahoe,15,8.5,4531,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.2 - 8.8
1204,08005085300,"Census Tract 853, Arapahoe County, Colorado",Arapahoe,15,7.5,1822,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.3 - 7.8
1205,08005085200,"Census Tract 852, Arapahoe County, Colorado",Arapahoe,15,7.5,2129,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.2 - 7.8
1206,08005086500,"Census Tract 865, Arapahoe County, Colorado",Arapahoe,15,7.5,3759,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.2 - 7.8
1207,08005086300,"Census Tract 863, Arapahoe County, Colorado",Arapahoe,15,6.8,3193,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.5 - 7.1
1208,08005006856,"Census Tract 68.56, Arapahoe County, Colorado",Arapahoe,15,6.2,5839,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6 - 6.5
1209,08005006857,"Census Tract 68.57, Arapahoe County, Colorado",Arapahoe,15,7.7,1752,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.5 - 8
1210,08005006501,"Census Tract 65.01, Arapahoe County, Colorado",Arapahoe,15,6.1,1833,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.9 - 6.4
1211,08005005623,"Census Tract 56.23, Arapahoe County, Colorado",Arapahoe,15,7.6,3237,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 7.9
1212,08005006713,"Census Tract 67.13, Arapahoe County, Colorado",Arapahoe,15,6,1226,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.7 - 6.3
1213,08005006858,"Census Tract 68.58, Arapahoe County, Colorado",Arapahoe,15,7,3940,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.7 - 7.3
1214,08005005635,"Census Tract 56.35, Arapahoe County, Colorado",Arapahoe,15,8.1,4088,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.8 - 8.4
1215,08005006712,"Census Tract 67.12, Arapahoe County, Colorado",Arapahoe,15,8.2,1061,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8 - 8.5
1216,08005005636,"Census Tract 56.36, Arapahoe County, Colorado",Arapahoe,15,8.4,1476,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.1 - 8.6
1217,08005004951,"Census Tract 49.51, Arapahoe County, Colorado",Arapahoe,15,5.2,1947,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5 - 5.5
1218,08005004952,"Census Tract 49.52, Arapahoe County, Colorado",Arapahoe,15,5.8,2386,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5.5 - 6.1
1219,08005082700,"Census Tract 827, Arapahoe County, Colorado",Arapahoe,15,8.3,2713,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8 - 8.7
1220,08005082200,"Census Tract 822, Arapahoe County, Colorado",Arapahoe,15,7.9,4584,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.5 - 8.3
1221,08005082500,"Census Tract 825, Arapahoe County, Colorado",Arapahoe,15,8.1,1706,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.8 - 8.5
1222,08005081500,"Census Tract 815, Arapahoe County, Colorado",Arapahoe,15,10.5,2982,Fourth Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10.2 - 10.9
1223,08005006502,"Census Tract 65.02, Arapahoe County, Colorado",Arapahoe,15,7.2,2784,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.9 - 7.5
1224,08005005552,"Census Tract 55.52, Arapahoe County, Colorado",Arapahoe,15,8.3,1972,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 7.8 - 8.8
1225,08005007704,"Census Tract 77.04, Arapahoe County, Colorado",Arapahoe,15,8.8,3313,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.3 - 9.3
1226,08005084100,"Census Tract 841, Arapahoe County, Colorado",Arapahoe,15,7.2,3266,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.5
1227,08005084500,"Census Tract 845, Arapahoe County, Colorado",Arapahoe,15,7.6,2266,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.2 - 8
1228,08005005634,"Census Tract 56.34, Arapahoe County, Colorado",Arapahoe,15,8.5,2765,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.3 - 8.8
1229,08005084900,"Census Tract 849, Arapahoe County, Colorado",Arapahoe,15,7.6,2615,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.3 - 7.9
1230,08005081100,"Census Tract 811, Arapahoe County, Colorado",Arapahoe,15,9,4470,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.6 - 9.5
1231,08005081200,"Census Tract 812, Arapahoe County, Colorado",Arapahoe,15,8.5,3220,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.1 - 9
1232,08005084700,"Census Tract 847, Arapahoe County, Colorado",Arapahoe,15,7.8,3633,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.5 - 8.2
1233,08005084200,"Census Tract 842, Arapahoe County, Colorado",Arapahoe,15,7.1,2861,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.4
1234,08005084300,"Census Tract 843, Arapahoe County, Colorado",Arapahoe,15,7.6,2471,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.2 - 7.9
1235,08005085800,"Census Tract 858, Arapahoe County, Colorado",Arapahoe,15,7.4,1383,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.2 - 7.7
1236,08005083400,"Census Tract 834, Arapahoe County, Colorado",Arapahoe,15,7.1,5035,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.5
1237,08005081300,"Census Tract 813, Arapahoe County, Colorado",Arapahoe,15,9.2,2375,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.8 - 9.7
1238,08005085400,"Census Tract 854, Arapahoe County, Colorado",Arapahoe,15,7.5,3323,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.2 - 7.8
1239,08005086200,"Census Tract 862, Arapahoe County, Colorado",Arapahoe,15,7.1,4319,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.9 - 7.4
1240,08005085700,"Census Tract 857, Arapahoe County, Colorado",Arapahoe,15,7.2,3223,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 6.9 - 7.5
